Day of Week,Time,Precipitation,Visibility,Cloud Cover,Weather Type,Conditions,Traffic
Thursday,05:00:00,0.0,2.3,61.7,Smoke Or Haze,Partially cloudy,high
Thursday,06:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Thursday,07:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,medium
Thursday,08:00:00,0.0,1.5,63.6,Smoke Or Haze,Partially cloudy,low
Thursday,09:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Thursday,10:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,high
Thursday,11:00:00,0.0,1.6,70.4,Smoke Or Haze,Partially cloudy,medium
Thursday,12:00:00,0.0,1.9,89.0,Thunderstorm Without Precipitation,Overcast,low
Thursday,13:00:00,0.0,1.9,89.0,Thunderstorm Without Precipitation,Overcast,low
Thursday,14:00:00,0.0,2.3,89.0,"Sky Coverage Increasing, Smoke Or Haze",Overcast,medium
Thursday,15:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,high
Thursday,16:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,low
Thursday,17:00:00,0.01,2.3,82.5,"Sky Coverage Increasing, Smoke Or Haze","Rain, Overcast",medium
Thursday,18:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Thursday,19:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Thursday,20:00:00,0.0,1.4,50.0,Smoke Or Haze,Partially cloudy,low
Thursday,21:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Thursday,22:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Thursday,23:00:00,0.0,1.4,50.0,Smoke Or Haze,Partially cloudy,high
Friday,00:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Friday,01:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,02:00:00,0.0,1.4,43.0,Smoke Or Haze,Partially cloudy,medium
Friday,03:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Friday,04:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,05:00:00,0.0,1.3,43.0,Smoke Or Haze,Partially cloudy,high
Friday,06:00:00,0.0,1.2,27.5,Mist,Partially cloudy,medium
Friday,07:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,low
Friday,08:00:00,0.0,2.3,29.2,Smoke Or Haze,Partially cloudy,low
Friday,09:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Friday,10:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Friday,11:00:00,0.0,2.5,78.8,Smoke Or Haze,Overcast,medium
Friday,12:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Friday,13:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,14:00:00,0.0,2.5,70.8,"Light Rain, Smoke Or Haze",Partially cloudy,medium
Friday,15:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Friday,16:00:00,0.0,1.9,50.0,Thunderstorm Without Precipitation,Partially cloudy,low
Friday,17:00:00,0.0,2.3,57.2,"Thunderstorm Without Precipitation, Sky Coverage Increasing",Partially cloudy,medium
Friday,18:00:00,0.0,1.9,50.0,Thunderstorm Without Precipitation,Partially cloudy,medium
Friday,19:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,20:00:00,0.0,2.3,56.9,"Sky Coverage Increasing, Smoke Or Haze",Partially cloudy,medium
Friday,21:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,22:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Friday,23:00:00,0.0,1.4,41.6,Smoke Or Haze,Partially cloudy,high
Saturday,00:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Saturday,01:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Saturday,02:00:00,0.0,1.4,43.1,"Mist, Smoke Or Haze",Partially cloudy,high
Saturday,03:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Saturday,04:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Saturday,05:00:00,0.01,1.4,43.7,"Thunderstorm, Smoke Or Haze","Rain, Partially cloudy",medium
Saturday,06:00:00,0.0,1.2,50.0,Mist,Partially cloudy,low
Saturday,07:00:00,0.0,1.2,50.0,Mist,Partially cloudy,low
Saturday,08:00:00,0.0,1.3,33.6,"Sky Coverage Increasing, Smoke Or Haze",Partially cloudy,medium
Saturday,09:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,low
Saturday,10:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Saturday,11:00:00,0.0,2.3,43.6,Smoke Or Haze,Partially cloudy,medium
Saturday,12:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Saturday,13:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Saturday,14:00:00,0.06,2.3,70.8,"Light Rain, Smoke Or Haze","Rain, Partially cloudy",medium
Saturday,15:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Saturday,16:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,low
Saturday,17:00:00,0.0,2.3,82.6,"Sky Coverage Increasing, Smoke Or Haze",Overcast,high
Saturday,18:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Saturday,19:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,high
Saturday,20:00:00,0.0,1.4,70.9,Smoke Or Haze,Partially cloudy,high
Saturday,21:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Saturday,22:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Saturday,23:00:00,0.0,1.4,50.1,Smoke Or Haze,Partially cloudy,high
Sunday,00:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Sunday,01:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Sunday,02:00:00,0.0,1.4,50.1,Smoke Or Haze,Partially cloudy,high
Sunday,03:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Sunday,04:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Sunday,05:00:00,0.0,1.4,77.8,"Mist, Smoke Or Haze",Overcast,high
Sunday,06:00:00,0.0,1.2,89.0,Thunderstorm,Overcast,high
Sunday,07:00:00,0.0,1.9,89.0,Thunderstorm,Overcast,medium
Sunday,08:00:00,0.01,1.4,63.3,Smoke Or Haze,"Rain, Partially cloudy",high
Sunday,09:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Sunday,10:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Sunday,11:00:00,0.0,2.5,61.7,Smoke Or Haze,Partially cloudy,medium
Sunday,12:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,high
Sunday,13:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Sunday,14:00:00,0.0,1.6,71.0,Smoke Or Haze,Partially cloudy,high
Sunday,15:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,high
Sunday,16:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,high
Sunday,17:00:00,0.01,1.4,79.5,"Thunderstorm Without Precipitation, Light Rain, Smoke Or Haze","Rain, Overcast",high
Sunday,18:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,low
Sunday,19:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,low
Sunday,20:00:00,0.0,1.4,89.6,"Mist, Sky Coverage Increasing, Smoke Or Haze",Overcast,high
Sunday,21:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,low
Sunday,22:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,high
Sunday,23:00:00,0.0,1.0,70.9,"Mist, Smoke Or Haze",Partially cloudy,high
Monday,00:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Monday,01:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Monday,02:00:00,0.0,1.0,70.6,"Mist, Smoke Or Haze",Partially cloudy,low
Monday,03:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Monday,04:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Monday,05:00:00,0.0,1.0,56.8,"Mist, Smoke Or Haze",Partially cloudy,low
Monday,06:00:00,0.0,1.2,50.0,Mist,Partially cloudy,low
Monday,07:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,low
Monday,08:00:00,0.0,1.5,36.3,"Mist, Smoke Or Haze",Partially cloudy,low
Monday,09:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,low
Monday,10:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,low
Monday,11:00:00,0.0,1.6,36.4,Smoke Or Haze,Partially cloudy,high
Monday,12:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Monday,13:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Monday,14:00:00,0.0,1.5,26.6,Smoke Or Haze,Partially cloudy,medium
Monday,15:00:00,0.0,2.5,27.5,Smoke Or Haze,Partially cloudy,medium
Monday,16:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,medium
Monday,17:00:00,0.0,1.5,36.6,Smoke Or Haze,Partially cloudy,high
Monday,18:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,medium
Monday,19:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,high
Monday,20:00:00,0.0,1.4,33.2,Smoke Or Haze,Partially cloudy,medium
Monday,21:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,high
Monday,22:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,high
Monday,23:00:00,0.0,1.4,36.2,Smoke Or Haze,Partially cloudy,medium
Tuesday,00:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,low
Tuesday,01:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,medium
Tuesday,02:00:00,0.0,2.3,36.2,"Mist, Smoke Or Haze",Partially cloudy,medium
Tuesday,03:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,high
Tuesday,04:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Tuesday,05:00:00,0.0,1.3,36.2,"Mist, Smoke Or Haze",Partially cloudy,high
Tuesday,06:00:00,0.0,1.2,50.0,Mist,Partially cloudy,medium
Tuesday,07:00:00,0.0,1.2,50.0,Mist,Partially cloudy,medium
Tuesday,08:00:00,0.0,1.5,70.1,Smoke Or Haze,Partially cloudy,high
Tuesday,09:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Tuesday,10:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Tuesday,11:00:00,0.0,2.5,70.2,Smoke Or Haze,Partially cloudy,low
Tuesday,12:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Tuesday,13:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Tuesday,14:00:00,0.0,2.5,42.8,Smoke Or Haze,Partially cloudy,medium
Tuesday,15:00:00,0.0,2.5,27.5,Smoke Or Haze,Partially cloudy,medium
Tuesday,16:00:00,0.0,2.5,27.5,Smoke Or Haze,Partially cloudy,high
Tuesday,17:00:00,0.0,1.4,16.0,Smoke Or Haze,Clear,low
Tuesday,18:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,high
Tuesday,19:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,medium
Tuesday,20:00:00,0.0,1.4,29.4,Smoke Or Haze,Partially cloudy,medium
Tuesday,21:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,medium
Tuesday,22:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Tuesday,23:00:00,0.0,1.4,36.3,Smoke Or Haze,Partially cloudy,medium
Wednesday,00:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Wednesday,01:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Wednesday,02:00:00,0.0,1.4,36.2,Smoke Or Haze,Partially cloudy,low
Wednesday,03:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Wednesday,04:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Wednesday,05:00:00,0.0,1.3,36.3,"Mist, Smoke Or Haze",Partially cloudy,low
Wednesday,06:00:00,0.0,1.2,50.0,Mist,Partially cloudy,high
Wednesday,07:00:00,0.0,1.2,50.0,Mist,Partially cloudy,medium
Wednesday,08:00:00,0.0,1.3,62.1,"Mist, Smoke Or Haze",Partially cloudy,high
Wednesday,09:00:00,0.0,1.2,89.0,Smoke Or Haze,Overcast,low
Wednesday,10:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,high
Wednesday,11:00:00,0.0,1.5,96.1,"Light Rain, Smoke Or Haze",Overcast,high
Wednesday,12:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,high
Wednesday,13:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,high
Wednesday,14:00:00,0.0,1.5,69.1,Smoke Or Haze,Partially cloudy,low
Wednesday,15:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,high
Wednesday,16:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,high
Wednesday,17:00:00,0.0,1.4,88.6,"Sky Coverage Decreasing, Smoke Or Haze",Overcast,low
Wednesday,18:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,low
Wednesday,19:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Wednesday,20:00:00,0.0,1.4,68.5,Smoke Or Haze,Partially cloudy,medium
Wednesday,21:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Wednesday,22:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Wednesday,23:00:00,0.0,1.4,77.4,Smoke Or Haze,Overcast,low
Thursday,00:00:00,0.0,1.2,100.0,Thunderstorm,Overcast,high
Thursday,01:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,high
Thursday,02:00:00,0.35,1.4,82.4,"Lightning Without Thunder, Smoke Or Haze","Rain, Overcast",high
Thursday,03:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Thursday,04:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Thursday,05:00:00,0.0,1.4,89.2,Smoke Or Haze,Overcast,low
Thursday,06:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,high
Thursday,07:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Thursday,08:00:00,0.0,2.5,89.5,Smoke Or Haze,Overcast,medium
Thursday,09:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,medium
Thursday,10:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,high
Thursday,11:00:00,0.0,2.5,89.3,Smoke Or Haze,Overcast,medium
Thursday,12:00:00,0.0,3.1,89.0,Smoke Or Haze,Overcast,high
Thursday,13:00:00,0.0,3.1,89.0,Smoke Or Haze,Overcast,medium
Thursday,14:00:00,0.0,2.7,82.7,Smoke Or Haze,Overcast,low
Thursday,15:00:00,0.0,3.1,89.0,Smoke Or Haze,Overcast,medium
Thursday,16:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,high
Thursday,17:00:00,0.0,1.5,95.3,"Thunderstorm, Smoke Or Haze",Overcast,medium
Thursday,18:00:00,0.0,1.9,89.0,Thunderstorm Without Precipitation,Overcast,high
Thursday,19:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Thursday,20:00:00,0.0,1.4,82.2,Smoke Or Haze,Overcast,low
Thursday,21:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,low
Thursday,22:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Thursday,23:00:00,0.0,1.4,70.4,"Mist, Smoke Or Haze",Partially cloudy,medium
Friday,00:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Friday,00:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,01:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Friday,02:00:00,0.0,1.0,56.8,"Mist, Smoke Or Haze",Partially cloudy,high
Friday,03:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Friday,04:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,05:00:00,0.0,1.0,36.2,"Mist, Smoke Or Haze",Partially cloudy,medium
Friday,06:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Friday,07:00:00,0.0,2.5,27.5,Smoke Or Haze,Partially cloudy,high
Friday,08:00:00,0.0,1.7,63.5,Smoke Or Haze,Partially cloudy,high
Friday,09:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Friday,10:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Friday,11:00:00,0.0,2.5,69.9,Smoke Or Haze,Partially cloudy,high
Friday,12:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,13:00:00,0.0,3.1,50.0,Smoke Or Haze,Partially cloudy,low
Friday,14:00:00,0.0,2.7,56.8,Smoke Or Haze,Partially cloudy,low
Friday,15:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,16:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,17:00:00,0.0,2.5,57.1,"Thunderstorm, Thunderstorm Without Precipitation",Partially cloudy,high
Friday,18:00:00,0.0,1.9,89.0,Thunderstorm,Overcast,medium
Friday,19:00:00,0.0,1.9,89.0,Thunderstorm,Overcast,high
Friday,20:00:00,0.06,2.3,89.7,"Thunderstorm Without Precipitation, Light Rain","Rain, Overcast",medium
Friday,21:00:00,0.0,1.9,89.0,Thunderstorm,Overcast,low
Friday,22:00:00,0.0,1.9,100.0,Thunderstorm,Overcast,medium
Friday,23:00:00,0.67,2.3,100.0,"Thunderstorm, Light Rain","Rain, Overcast",medium
Saturday,00:00:00,0.0,1.9,100.0,Thunderstorm,Overcast,high
Saturday,01:00:00,0.0,1.9,100.0,Light Rain,Overcast,high
Saturday,02:00:00,0.13,2.3,93.1,"Thunderstorm, Light Rain","Rain, Overcast",high
Saturday,03:00:00,0.0,1.9,100.0,Light Rain,Overcast,medium
Saturday,04:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,high
Saturday,05:00:00,0.0,2.3,82.8,"Sky Coverage Increasing, Smoke Or Haze",Overcast,high
Saturday,06:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,high
Saturday,07:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Saturday,08:00:00,0.12,2.6,59.0,Smoke Or Haze,"Rain, Partially cloudy",high
Saturday,09:00:00,0.0,3.1,50.0,Smoke Or Haze,Partially cloudy,low
Saturday,10:00:00,0.0,3.1,50.0,Smoke Or Haze,Partially cloudy,high
Saturday,11:00:00,0.0,2.6,75.2,Smoke Or Haze,Overcast,low
Saturday,12:00:00,0.0,3.1,50.0,Smoke Or Haze,Partially cloudy,high
Saturday,13:00:00,0.0,3.1,50.0,Smoke Or Haze,Partially cloudy,high
Saturday,14:00:00,0.0,2.7,50.9,"Thunderstorm, Smoke Or Haze",Partially cloudy,medium
Saturday,15:00:00,0.0,3.1,50.0,Smoke Or Haze,Partially cloudy,medium
Saturday,16:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,high
Saturday,17:00:00,0.0,1.7,84.6,"Thunderstorm, Smoke Or Haze",Overcast,low
Saturday,18:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,high
Saturday,19:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Saturday,20:00:00,0.0,1.6,71.1,"Light Rain, Smoke Or Haze",Partially cloudy,medium
Saturday,21:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Saturday,22:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,high
Saturday,23:00:00,0.0,1.6,57.3,"Sky Coverage Increasing, Smoke Or Haze",Partially cloudy,medium
Sunday,00:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Sunday,01:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,high
Sunday,02:00:00,0.03,1.6,70.9,Smoke Or Haze,"Rain, Partially cloudy",medium
Sunday,03:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Sunday,04:00:00,0.0,1.2,89.0,Thunderstorm,Overcast,low
Sunday,05:00:00,0.29,1.3,96.6,Light Rain,"Rain, Overcast",high
Sunday,06:00:00,0.0,1.9,89.0,Light Rain,Overcast,high
Sunday,07:00:00,0.0,1.9,89.0,Light Rain,Overcast,low
Sunday,08:00:00,0.0,2.5,82.9,"Light Rain, Sky Coverage Increasing",Overcast,low
Sunday,09:00:00,0.0,1.9,100.0,Light Rain,Overcast,high
Sunday,10:00:00,0.0,1.9,100.0,Smoke Or Haze,Overcast,medium
Sunday,11:00:00,0.0,2.5,82.9,"Rain, Sky Coverage Increasing, Smoke Or Haze",Overcast,medium
Sunday,12:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,low
Sunday,13:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,high
Sunday,14:00:00,0.0,2.1,100.0,"Thunderstorm, Light Rain",Overcast,low
Sunday,15:00:00,0.0,1.9,100.0,Thunderstorm,Overcast,high
Sunday,16:00:00,0.0,1.9,100.0,Light Rain,Overcast,medium
Sunday,17:00:00,0.0,1.5,99.8,"Thunderstorm, Light Rain",Overcast,medium
Sunday,18:00:00,0.0,1.9,89.0,Light Rain,Overcast,low
Sunday,19:00:00,0.0,1.9,89.0,Light Rain,Overcast,low
Sunday,20:00:00,0.0,2.5,89.8,"Drizzle, Light Rain",Overcast,low
Sunday,21:00:00,0.0,2.5,89.0,Drizzle,Overcast,medium
Sunday,22:00:00,0.0,2.5,89.0,Drizzle,Overcast,low
Sunday,23:00:00,0.01,2.3,89.8,"Lightning Without Thunder, Light Rain","Rain, Overcast",medium
Monday,00:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Monday,01:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,high
Monday,02:00:00,0.38,1.4,89.8,"Rain, Light Rain","Rain, Overcast",high
Monday,03:00:00,0.0,1.9,90.0,Light Rain,Overcast,low
Monday,04:00:00,0.0,1.9,89.0,Rain,Overcast,medium
Monday,05:00:00,0.13,2.3,96.7,Light Rain,"Rain, Overcast",high
Monday,06:00:00,0.0,1.9,89.0,Light Rain,Overcast,low
Monday,07:00:00,0.0,1.9,100.0,Rain,Overcast,medium
Monday,08:00:00,0.26,2.3,99.5,"Rain, Light Rain","Rain, Overcast",medium
Monday,09:00:00,0.0,1.9,100.0,Light Rain,Overcast,high
Monday,10:00:00,0.0,1.9,100.0,Light Rain,Overcast,high
Monday,11:00:00,0.07,2.3,93.2,"Rain, Light Rain","Rain, Overcast",high
Monday,12:00:00,0.0,1.2,100.0,Thunderstorm,Overcast,high
Monday,13:00:00,0.0,1.9,100.0,Thunderstorm,Overcast,medium
Monday,14:00:00,0.23,1.0,100.0,"Thunderstorm, Rain, Light Rain","Rain, Overcast",low
Monday,15:00:00,0.0,1.9,100.0,Light Rain,Overcast,high
Monday,16:00:00,0.0,1.9,100.0,Light Rain,Overcast,high
Monday,17:00:00,0.14,1.0,99.8,Light Rain,"Rain, Overcast",medium
Monday,18:00:00,0.0,1.2,100.0,Thunderstorm,Overcast,medium
Monday,19:00:00,0.0,1.9,100.0,Light Rain,Overcast,low
Monday,20:00:00,0.38,1.4,100.0,"Rain, Light Rain","Rain, Overcast",high
Monday,21:00:00,0.0,1.9,100.0,Light Rain,Overcast,high
Monday,22:00:00,0.0,1.9,100.0,Light Rain,Overcast,medium
Monday,23:00:00,0.01,1.4,100.0,Light Rain,"Rain, Overcast",medium
Tuesday,00:00:00,0.0,1.9,100.0,Light Rain,Overcast,medium
Tuesday,01:00:00,0.0,1.9,100.0,Light Rain,Overcast,medium
Tuesday,02:00:00,0.13,1.4,100.0,Light Rain,"Rain, Overcast",high
Tuesday,03:00:00,0.0,1.9,100.0,Light Rain,Overcast,medium
Tuesday,04:00:00,0.0,1.9,100.0,Light Rain,Overcast,medium
Tuesday,05:00:00,0.13,1.4,100.0,Light Rain,"Rain, Overcast",medium
Tuesday,06:00:00,0.0,1.9,100.0,Light Rain,Overcast,high
Tuesday,07:00:00,0.0,1.9,100.0,Light Rain,Overcast,medium
Tuesday,08:00:00,0.13,2.2,99.8,"Rain, Light Rain","Rain, Overcast",high
Tuesday,09:00:00,0.0,1.9,100.0,Light Rain,Overcast,high
Tuesday,10:00:00,0.0,1.9,100.0,Light Rain,Overcast,low
Tuesday,11:00:00,0.13,2.3,100.0,Light Rain,"Rain, Overcast",medium
Tuesday,12:00:00,0.0,1.9,100.0,Light Rain,Overcast,high
Tuesday,13:00:00,0.0,1.9,100.0,Light Rain,Overcast,high
Tuesday,14:00:00,0.0,2.3,100.0,"Thunderstorm, Light Rain",Overcast,low
Tuesday,15:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,low
Tuesday,16:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,high
Tuesday,17:00:00,0.01,2.5,96.2,"Light Rain, Smoke Or Haze","Rain, Overcast",medium
Tuesday,18:00:00,0.0,2.5,89.0,Light Rain,Overcast,high
Tuesday,19:00:00,0.0,2.5,89.0,Light Rain,Overcast,low
Tuesday,20:00:00,0.0,1.6,96.7,"Rain, Light Rain, Sky Coverage Increasing",Overcast,high
Tuesday,21:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,medium
Tuesday,22:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,medium
Tuesday,23:00:00,0.0,1.2,96.6,"Mist, Sky Coverage Decreasing, Smoke Or Haze",Overcast,medium
Wednesday,00:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,medium
Wednesday,01:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Wednesday,02:00:00,0.0,1.0,84.7,"Mist, Smoke Or Haze",Overcast,high
Wednesday,03:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Wednesday,04:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Wednesday,05:00:00,0.0,1.0,89.7,"Mist, Smoke Or Haze",Overcast,low
Wednesday,06:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,low
Wednesday,07:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,high
Wednesday,08:00:00,0.0,1.8,89.1,"Mist, Light Rain, Smoke Or Haze",Overcast,low
Wednesday,09:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,low
Wednesday,10:00:00,0.0,1.9,89.0,Thunderstorm,Overcast,low
Wednesday,11:00:00,0.1,1.6,96.7,"Light Drizzle, Sky Coverage Increasing, Smoke Or Haze","Rain, Overcast",medium
Wednesday,12:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,high
Wednesday,13:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,medium
